smiles,Li+ observed,Li+ dG_mean [kcal/mol],Li+ dG_std [kcal/mol],Na+ observed,Na+ dG_mean [kcal/mol],Na+ dG_std [kcal/mol],Mg2+ observed,Mg2+ dG_mean [kcal/mol],Mg2+ dG_std [kcal/mol],Al3+ observed,Al3+ dG_mean [kcal/mol],Al3+ dG_std [kcal/mol],K+ observed,K+ dG_mean [kcal/mol],K+ dG_std [kcal/mol],Ca2+ observed,Ca2+ dG_mean [kcal/mol],Ca2+ dG_std [kcal/mol],Mn2+ observed,Mn2+ dG_mean [kcal/mol],Mn2+ dG_std [kcal/mol],Fe3+ observed,Fe3+ dG_mean [kcal/mol],Fe3+ dG_std [kcal/mol],Co2+ observed,Co2+ dG_mean [kcal/mol],Co2+ dG_std [kcal/mol],Ni2+ observed,Ni2+ dG_mean [kcal/mol],Ni2+ dG_std [kcal/mol],Cu2+ observed,Cu2+ dG_mean [kcal/mol],Cu2+ dG_std [kcal/mol],Zn2+ observed,Zn2+ dG_mean [kcal/mol],Zn2+ dG_std [kcal/mol],Rb+ observed,Rb+ dG_mean [kcal/mol],Rb+ dG_std [kcal/mol],Sr2+ observed,Sr2+ dG_mean [kcal/mol],Sr2+ dG_std [kcal/mol],Cs+ observed,Cs+ dG_mean [kcal/mol],Cs+ dG_std [kcal/mol],La3+ observed,La3+ dG_mean [kcal/mol],La3+ dG_std [kcal/mol],Pr3+ observed,Pr3+ dG_mean [kcal/mol],Pr3+ dG_std [kcal/mol],Nd3+ observed,Nd3+ dG_mean [kcal/mol],Nd3+ dG_std [kcal/mol],Sm3+ observed,Sm3+ dG_mean [kcal/mol],Sm3+ dG_std [kcal/mol],Gd3+ observed,Gd3+ dG_mean [kcal/mol],Gd3+ dG_std [kcal/mol],Tb3+ observed,Tb3+ dG_mean [kcal/mol],Tb3+ dG_std [kcal/mol],Dy3+ observed,Dy3+ dG_mean [kcal/mol],Dy3+ dG_std [kcal/mol],Er3+ observed,Er3+ dG_mean [kcal/mol],Er3+ dG_std [kcal/mol]
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,False,-0.41746020317077637,0.2282168405285003,False,-0.1866547018289566,0.3496533056560616,False,-0.8649823665618896,0.1705535330929449,False,-1.253753900527954,0.1975800852393646,False,-0.012685759924352169,0.3221995266449673,True,-0.822718504143059,0.0773,False,-0.9806914925575256,0.1856650564444887,False,-1.3526188135147095,0.252882889892177,False,-1.1815094947814941,0.1215738069158855,True,-1.2309447148361143,0.0773,False,-1.311278223991394,0.1859552388773316,True,-1.2763181277192794,0.005137352913282648,False,0.036258719861507416,0.3867352593186444,False,-0.6943464875221252,0.1731710905123087,False,-0.018204092979431152,0.2260110057989192,False,-1.1375426054000854,0.1175286052793638,False,-1.1383886337280273,0.0867758470077774,False,-1.15206778049469,0.079207931625476,False,-1.1674177646636963,0.1242340543788246,False,-1.1333632469177246,0.1046590080445719,False,-1.170472264289856,0.0652229033910062,False,-1.1693278551101685,0.0668431562032363,False,-1.1726478338241577,0.0938208838269708
Oc1cccc2cccnc12,False,0.12412219494581223,0.2282168405285003,False,0.41045650839805603,0.3496533056560616,True,-0.8415844454352043,0.049152090968680916,False,-1.409713625907898,0.1975800852393646,False,0.4977283477783203,0.3221995266449673,True,-0.5908522542085639,0.07480947673129389,True,-1.0847166951160898,0.0773,True,-1.5514993093699982,0.017220249910801615,True,-1.2781900310287686,0.0773,True,-1.319200028202146,0.0773,True,-1.473058499241128,0.0013294143498550392,True,-1.2599406577223788,0.013121508592224697,False,0.45065584778785706,0.3867352593186444,True,-0.4166976138343351,0.0984728088602907,False,0.24296687543392181,0.2260110057989192,True,-1.051524460284115,0.0773,False,-1.1238738298416138,0.0867758470077774,True,-1.1952547025941576,0.0773,True,-1.135631057445476,0.0773,False,-1.2117294073104858,0.1046590080445719,False,-1.1837122440338135,0.0652229033910062,False,-1.2067222595214844,0.0668431562032363,False,-1.203815221786499,0.0938208838269708
NCC(=O)NCC(=O)O,False,0.18945452570915222,0.2282168405285003,False,0.5128729343414307,0.3496533056560616,True,-0.0345199025398836,0.0773,False,-0.7808171510696411,0.1975800852393646,False,0.651138424873352,0.3221995266449673,True,-0.1274371547137583,0.0773,True,-0.39793042761329456,0.07856116367399898,True,-1.2862956652722053,0.0773,True,-0.6886995096585672,0.0455500183048895,True,-0.8426563023876946,0.028522807940049272,True,-1.0322746849426727,0.028919931331713784,True,-0.7360405666681008,0.0373230039045025,False,0.7284277081489563,0.3867352593186444,False,-0.10215377062559128,0.1731710905123087,False,0.617985188961029,0.2260110057989192,False,-0.4015869200229645,0.1175286052793638,False,-0.5001063942909241,0.0867758470077774,False,-0.5133838653564453,0.079207931625476,False,-0.502668023109436,0.1242340543788246,True,0.3227094794202159,0.0773,False,-0.4651930034160614,0.0652229033910062,False,-0.4691375494003296,0.0668431562032363,False,-0.480757474899292,0.0938208838269708
O=P(O)(O)OP(=O)(O)OP(=O)(O)O,True,-0.7154375221023015,0.12846393483725707,True,-0.3743169557298068,0.16606124097235023,True,-1.1112042633445083,0.10547802156724839,True,-1.5263342127520183,0.0773,True,-0.2402072814791265,0.0,True,-1.0821597982558195,0.11530292740026411,True,-1.1990891486419066,0.05475388944256958,False,-1.435286045074463,0.252882889892177,True,-1.1669520821966468,0.059146730083090605,True,-1.1843694720424245,0.05669544655117002,True,-1.2839903915836224,0.04231748652544515,True,-1.1949573290005737,0.061185071724505685,False,-0.3040001094341278,0.3867352593186444,True,-0.9520172261432003,0.17239911087595483,False,-0.3568659722805023,0.2260110057989192,False,-1.2695350646972656,0.1175286052793638,False,-1.2646111249923706,0.0867758470077774,False,-1.278220772743225,0.079207931625476,False,-1.285118818283081,0.1242340543788246,False,-1.2837432622909546,0.1046590080445719,False,-1.290084958076477,0.0652229033910062,False,-1.2921732664108276,0.0668431562032363,False,-1.285030484199524,0.0938208838269708
O=C(O)CN(CC(=O)O)c1ccccc1C(=O)O,True,-0.4181338191643244,0.0773,True,0.0678796719238037,0.0773,True,-0.8227533317864199,0.0773,False,-1.2427188158035278,0.1975800852393646,False,0.18146894872188568,0.3221995266449673,True,-0.9628734801019886,0.0773,True,-1.0464825230427592,0.0773,False,-1.3895920515060425,0.252882889892177,True,-1.2622245034241784,0.0773,True,-1.3324708818393358,0.0773,True,-1.4167888112632536,0.0773,True,-1.2622245034241784,0.0773,False,0.23527935147285461,0.3867352593186444,True,-0.8108149116701974,0.0773,False,0.1512530893087387,0.2260110057989192,False,-1.2035419940948486,0.1175286052793638,False,-1.2229219675064087,0.0867758470077774,False,-1.2332329750061035,0.079207931625476,False,-1.2336163520812988,0.1242340543788246,False,-1.2481417655944824,0.1046590080445719,False,-1.2433425188064575,0.0652229033910062,False,-1.2429509162902832,0.0668431562032363,False,-1.2443795204162598,0.0938208838269708
NCC(=O)NCCC(=O)O,False,0.06704605370759964,0.2282168405285003,False,0.45773109793663025,0.3496533056560616,False,-0.29169562458992004,0.1705535330929449,False,-0.8875557780265808,0.1975800852393646,False,0.6144939064979553,0.3221995266449673,False,-0.2846760153770447,0.2593427828500507,False,-0.48531052470207214,0.1856650564444887,False,-1.1618611812591553,0.252882889892177,True,-0.6606366974381397,0.0773,True,-0.8359026174626769,0.0773,True,-1.0321324499883944,0.0773,False,-0.7994474768638611,0.1603647614277846,False,0.7196321487426758,0.3867352593186444,False,-0.2201913297176361,0.1731710905123087,False,0.605884850025177,0.2260110057989192,False,-0.6315891742706299,0.1175286052793638,False,-0.6680092215538025,0.0867758470077774,False,-0.6894773840904236,0.079207931625476,False,-0.6829657554626465,0.1242340543788246,False,-0.5612508058547974,0.1046590080445719,False,-0.6699644327163696,0.0652229033910062,False,-0.6532956957817078,0.0668431562032363,False,-0.6616358160972595,0.0938208838269708
C[C@H](NC(=O)CN)C(=O)O,False,0.27730390429496765,0.2282168405285003,False,0.5123284459114075,0.3496533056560616,False,-0.23592814803123474,0.1705535330929449,False,-0.9068135023117065,0.1975800852393646,False,0.6218312382698059,0.3221995266449673,False,-0.09694173187017441,0.2593427828500507,True,-0.403750642714541,0.0773,False,-1.1610276699066162,0.252882889892177,True,-0.6816265404068051,0.0773,True,-0.8567754676193051,0.0005856771349566101,True,-1.0320997417656281,0.008803975104742737,False,-0.7557445168495178,0.1603647614277846,False,0.7124656438827515,0.3867352593186444,False,-0.02953116036951542,0.1731710905123087,False,0.6323061585426331,0.2260110057989192,False,-0.7228313088417053,0.1175286052793638,False,-0.7692544460296631,0.0867758470077774,False,-0.7774189710617065,0.079207931625476,False,-0.7836421132087708,0.1242340543788246,False,-0.6818180680274963,0.1046590080445719,False,-0.7638393640518188,0.0652229033910062,False,-0.765682578086853,0.0668431562032363,False,-0.7668784260749817,0.0938208838269708
CCCC(NC(=O)CN)C(=O)O,False,0.12218977510929108,0.2282168405285003,False,0.298104852437973,0.3496533056560616,False,-0.2815403640270233,0.1705535330929449,False,-0.8618288040161133,0.1975800852393646,False,0.4083549678325653,0.3221995266449673,False,-0.17858606576919556,0.2593427828500507,False,-0.4413747489452362,0.1856650564444887,False,-1.0829031467437744,0.252882889892177,False,-0.671779215335846,0.1215738069158855,False,-0.773557186126709,0.1743986023098311,True,-1.0464825230427592,0.0773,False,-0.703188419342041,0.1603647614277846,False,0.4769473671913147,0.3867352593186444,False,-0.10327016562223434,0.1731710905123087,False,0.4016018211841583,0.2260110057989192,False,-0.7092746496200562,0.1175286052793638,False,-0.7501169443130493,0.0867758470077774,False,-0.7609428763389587,0.079207931625476,False,-0.7681320905685425,0.1242340543788246,False,-0.6958256959915161,0.1046590080445719,False,-0.7628475427627563,0.0652229033910062,False,-0.7634850740432739,0.0668431562032363,False,-0.7645474672317505,0.0938208838269708
CCCCC(NC(=O)CN)C(=O)O,False,0.101959228515625,0.2282168405285003,False,0.25594788789749146,0.3496533056560616,False,-0.29960334300994873,0.1705535330929449,False,-0.8781088590621948,0.1975800852393646,False,0.3885430097579956,0.3221995266449673,False,-0.19100908935070038,0.2593427828500507,False,-0.44792672991752625,0.1856650564444887,False,-1.0875798463821411,0.252882889892177,False,-0.6726123690605164,0.1215738069158855,False,-0.77463299036026,0.1743986023098311,True,-1.056523849024716,0.0773,False,-0.7038509845733643,0.1603647614277846,False,0.4467571973800659,0.3867352593186444,False,-0.10762302577495575,0.1731710905123087,False,0.37729135155677795,0.2260110057989192,False,-0.7276421785354614,0.1175286052793638,False,-0.7674399614334106,0.0867758470077774,False,-0.7780631184577942,0.079207931625476,False,-0.79108065366745,0.1242340543788246,False,-0.7348889708518982,0.1046590080445719,False,-0.7777517437934875,0.0652229033910062,False,-0.7861965298652649,0.0668431562032363,False,-0.7873744368553162,0.0938208838269708
CC(C)[C@H](NC(=O)CN)C(=O)O,False,0.12397070229053497,0.2282168405285003,False,0.2505408525466919,0.3496533056560616,False,-0.29447177052497864,0.1705535330929449,False,-0.857564389705658,0.1975800852393646,False,0.3434576392173767,0.3221995266449673,False,-0.18692967295646667,0.2593427828500507,False,-0.45547714829444885,0.1856650564444887,False,-1.0948405265808105,0.252882889892177,True,-0.6872242896134455,0.0773,True,-0.8585819054739344,0.0773,True,-1.0321324499883944,0.0773,False,-0.6906204223632812,0.1603647614277846,False,0.429869681596756,0.3867352593186444,False,-0.12051070481538773,0.1731710905123087,False,0.37046536803245544,0.2260110057989192,False,-0.7195256352424622,0.1175286052793638,False,-0.7629989385604858,0.0867758470077774,False,-0.773276150226593,0.079207931625476,False,-0.78049635887146,0.1242340543788246,False,-0.7026650905609131,0.1046590080445719,False,-0.7695302367210388,0.0652229033910062,False,-0.7688639163970947,0.0668431562032363,False,-0.7689605355262756,0.0938208838269708
CC(C)C[C@H](NC(=O)CN)C(=O)O,False,0.10172577202320099,0.2282168405285003,False,0.24431222677230835,0.3496533056560616,False,-0.268561452627182,0.1705535330929449,False,-0.8525280952453613,0.1975800852393646,False,0.35159286856651306,0.3221995266449673,False,-0.17091989517211914,0.2593427828500507,True,-0.3738728603953662,0.0773,False,-1.0546975135803223,0.252882889892177,True,-0.6890785135058611,0.0773,True,-0.8520506555979486,0.007267570375222403,True,-1.0371651316794,0.0074284627906435865,False,-0.6747297644615173,0.1603647614277846,False,0.4301092028617859,0.3867352593186444,False,-0.09668619185686111,0.1731710905123087,False,0.36670973896980286,0.2260110057989192,False,-0.7082403302192688,0.1175286052793638,False,-0.7590711116790771,0.0867758470077774,False,-0.7707023024559021,0.079207931625476,False,-0.7737829089164734,0.1242340543788246,False,-0.7222931385040283,0.1046590080445719,False,-0.76075679063797,0.0652229033910062,False,-0.7741847634315491,0.0668431562032363,False,-0.7750747799873352,0.0938208838269708
CC[C@H](C)[C@H](NC(=O)CN)C(=O)O,False,0.08961963653564453,0.2282168405285003,False,0.2155197560787201,0.3496533056560616,False,-0.32887908816337585,0.1705535330929449,False,-0.8596569895744324,0.1975800852393646,False,0.33331096172332764,0.3221995266449673,False,-0.22951428592205048,0.2593427828500507,False,-0.45176512002944946,0.1856650564444887,False,-1.0621554851531982,0.252882889892177,False,-0.6435179710388184,0.1215738069158855,False,-0.7459968328475952,0.1743986023098311,True,-1.044453671573545,0.0773,False,-0.6690390706062317,0.1603647614277846,False,0.3988461494445801,0.3867352593186444,False,-0.15930917859077454,0.1731710905123087,False,0.33085817098617554,0.2260110057989192,False,-0.7220988273620605,0.1175286052793638,False,-0.7615430355072021,0.0867758470077774,False,-0.7717936635017395,0.079207931625476,False,-0.7817116975784302,0.1242340543788246,False,-0.7251923680305481,0.1046590080445719,False,-0.7625206112861633,0.0652229033910062,False,-0.7756685614585876,0.0668431562032363,False,-0.7757651805877686,0.0938208838269708
NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,False,0.01598305255174637,0.2282168405285003,False,0.1913672238588333,0.3496533056560616,False,-0.34854769706726074,0.1705535330929449,False,-0.874680757522583,0.1975800852393646,False,0.3420284688472748,0.3221995266449673,False,-0.27397212386131287,0.2593427828500507,False,-0.48022279143333435,0.1856650564444887,False,-1.1027792692184448,0.252882889892177,True,-0.6428922213641315,0.0773,True,-0.8257007211992115,0.0773,True,-1.0310940201870198,0.0773,False,-0.6680312156677246,0.1603647614277846,False,0.37834179401397705,0.3867352593186444,False,-0.21331694722175598,0.1731710905123087,False,0.3042655885219574,0.2260110057989192,False,-0.7219805717468262,0.1175286052793638,False,-0.7680848240852356,0.0867758470077774,False,-0.7769266366958618,0.079207931625476,False,-0.7814885377883911,0.1242340543788246,False,-0.7354608178138733,0.1046590080445719,False,-0.766280472278595,0.0652229033910062,False,-0.7796728610992432,0.0668431562032363,False,-0.7796969413757324,0.0938208838269708
NCCCNCCCN,False,0.10447873175144196,0.2282168405285003,False,0.4270404279232025,0.3496533056560616,False,-0.2311846911907196,0.1705535330929449,False,-1.3255609273910522,0.1975800852393646,False,0.5474071502685547,0.3221995266449673,False,-0.18492983281612396,0.2593427828500507,False,-0.7703243494033813,0.1856650564444887,False,-1.521706223487854,0.252882889892177,True,-1.149822056099739,0.005413088339351275,True,-1.3263762885645565,0.01741047109103483,True,-1.5778472029052,0.006132593542115111,True,-1.241972480288612,0.022649140871930533,False,0.606803297996521,0.3867352593186444,False,-0.1607910394668579,0.1731710905123087,False,0.4112679362297058,0.2260110057989192,False,-1.1015774011611938,0.1175286052793638,False,-1.1728436946868896,0.0867758470077774,False,-1.2132927179336548,0.079207931625476,False,-1.212079405784607,0.1242340543788246,False,-1.2294278144836426,0.1046590080445719,False,-1.260705828666687,0.0652229033910062,False,-1.2558220624923706,0.0668431562032363,False,-1.2653652429580688,0.0938208838269708
CN(CC(=O)O)C(=O)CN,False,0.0049677700735628605,0.2282168405285003,False,0.31179189682006836,0.3496533056560616,False,-0.3529403507709503,0.1705535330929449,False,-0.8527483940124512,0.1975800852393646,False,0.48462507128715515,0.3221995266449673,False,-0.3227483630180359,0.2593427828500507,False,-0.5138869881629944,0.1856650564444887,False,-1.0883575677871704,0.252882889892177,False,-0.6866380572319031,0.1215738069158855,True,-0.8830995028432582,0.0773,True,-1.095069086502935,0.0773,False,-0.7243878245353699,0.1603647614277846,False,0.5750465989112854,0.3867352593186444,False,-0.2797790467739105,0.1731710905123087,False,0.5042356252670288,0.2260110057989192,False,-0.5708941221237183,0.1175286052793638,False,-0.6371774673461914,0.0867758470077774,False,-0.6561782956123352,0.079207931625476,False,-0.6628639698028564,0.1242340543788246,False,-0.5176721215248108,0.1046590080445719,False,-0.6317250728607178,0.0652229033910062,False,-0.6379369497299194,0.0668431562032363,False,-0.6390820741653442,0.0938208838269708
NCC(=O)N1CCC[C@H]1C(=O)O,False,-0.02052740380167961,0.2282168405285003,False,0.2340185046195984,0.3496533056560616,False,-0.4223265051841736,0.1705535330929449,False,-0.9328969717025757,0.1975800852393646,False,0.343675434589386,0.3221995266449673,False,-0.351609468460083,0.2593427828500507,True,-0.4851604437548018,0.0773,False,-1.1480754613876343,0.252882889892177,False,-0.742019772529602,0.1215738069158855,True,-0.9182445036074589,0.003808581924643875,True,-1.1034067009762636,0.0773,False,-0.7663239240646362,0.1603647614277846,False,0.4187808334827423,0.3867352593186444,False,-0.30866944789886475,0.1731710905123087,False,0.3444593548774719,0.2260110057989192,False,-0.7454933524131775,0.1175286052793638,False,-0.7969034314155579,0.0867758470077774,False,-0.8132777810096741,0.079207931625476,False,-0.8314447402954102,0.1242340543788246,False,-0.7612582445144653,0.1046590080445719,False,-0.8103143572807312,0.0652229033910062,False,-0.8223515748977661,0.0668431562032363,False,-0.8226941823959351,0.0938208838269708
NCC(=O)N[C@@H](CC(=O)O)C(=O)O,False,-0.17132389545440674,0.2282168405285003,False,0.10384438931941986,0.3496533056560616,False,-0.5176754593849182,0.1705535330929449,False,-0.9871417880058289,0.1975800852393646,False,0.22633560001850128,0.3221995266449673,False,-0.5108768939971924,0.2593427828500507,False,-0.6146342158317566,0.1856650564444887,False,-1.2052338123321533,0.252882889892177,True,-0.7538984641494916,0.0773,False,-0.8881297707557678,0.1743986023098311,True,-1.118842376985669,0.0773,False,-0.822842538356781,0.1603647614277846,False,0.40260231494903564,0.3867352593186444,False,-0.4392426311969757,0.1731710905123087,False,0.4135991632938385,0.2260110057989192,False,-0.866537868976593,0.1175286052793638,False,-0.8919791579246521,0.0867758470077774,False,-0.8993133306503296,0.079207931625476,False,-0.9147335886955261,0.1242340543788246,False,-0.8318151235580444,0.1046590080445719,False,-0.9083318114280701,0.0652229033910062,False,-0.8993142247200012,0.0668431562032363,False,-0.9020822644233704,0.0938208838269708
NCC(=O)N[C@@H](CCC(=O)O)C(=O)O,False,-0.19280333817005157,0.2282168405285003,False,0.09444057196378708,0.3496533056560616,False,-0.5750448703765869,0.1705535330929449,False,-1.0068631172180176,0.1975800852393646,False,0.19835878908634186,0.3221995266449673,False,-0.5587149262428284,0.2593427828500507,False,-0.6469898223876953,0.1856650564444887,False,-1.2114593982696533,0.252882889892177,False,-0.7956910729408264,0.1215738069158855,False,-0.8872081637382507,0.1743986023098311,True,-1.0922636003602093,0.0773,False,-0.8165152072906494,0.1603647614277846,False,0.3388008773326874,0.3867352593186444,False,-0.46819543838500977,0.1731710905123087,False,0.314139723777771,0.2260110057989192,False,-0.8653700947761536,0.1175286052793638,False,-0.8948571681976318,0.0867758470077774,False,-0.9043158292770386,0.079207931625476,False,-0.9158180952072144,0.1242340543788246,False,-0.8423982262611389,0.1046590080445719,False,-0.919315755367279,0.0652229033910062,False,-0.9089087843894958,0.0668431562032363,False,-0.9110358357429504,0.0938208838269708
O=C(O)CC(S)C(=O)O,False,0.08439290523529053,0.2282168405285003,False,0.39022597670555115,0.3496533056560616,False,-0.6159176230430603,0.1705535330929449,True,-1.2890480495181782,0.0773,False,0.43142634630203247,0.3221995266449673,False,-0.5147626399993896,0.2593427828500507,True,-0.949904475527452,0.0773,False,-1.294883131980896,0.252882889892177,True,-1.135631057445476,0.0773,True,-1.20989817281037,0.011843153498005441,False,-1.0735735893249512,0.1859552388773316,True,-1.2271895032351512,0.028357214841047133,False,0.5054433941841125,0.3867352593186444,False,-0.3851693570613861,0.1731710905123087,False,0.33922475576400757,0.2260110057989192,False,-0.9988813400268555,0.1175286052793638,False,-1.023208498954773,0.0867758470077774,False,-1.038264513015747,0.079207931625476,False,-1.0367952585220337,0.1242340543788246,False,-1.0550950765609741,0.1046590080445719,False,-1.0509098768234253,0.0652229033910062,False,-1.0538753271102905,0.0668431562032363,False,-1.0521690845489502,0.0938208838269708
NCC(=O)N[C@@H](CO)C(=O)O,False,-0.0964081659913063,0.2282168405285003,False,0.16319073736667633,0.3496533056560616,False,-0.3499611020088196,0.1705535330929449,False,-0.8031183481216431,0.1975800852393646,False,0.38734954595565796,0.3221995266449673,False,-0.37877357006073,0.2593427828500507,False,-0.52464759349823,0.1856650564444887,False,-0.9949207305908203,0.252882889892177,True,-0.6664353478110077,0.0773,False,-0.7460519075393677,0.1743986023098311,True,-1.026922002592828,0.0773,False,-0.7078414559364319,0.1603647614277846,False,0.560728132724762,0.3867352593186444,False,-0.33831873536109924,0.1731710905123087,False,0.4997766315937042,0.2260110057989192,False,-0.5909448862075806,0.1175286052793638,False,-0.6462936401367188,0.0867758470077774,False,-0.6572854518890381,0.079207931625476,False,-0.6755436062812805,0.1242340543788246,False,-0.5577676296234131,0.1046590080445719,False,-0.6656381487846375,0.0652229033910062,False,-0.6650680303573608,0.0668431562032363,False,-0.6636306643486023,0.0938208838269708
C[C@@H](O)[C@H](NC(=O)CN)C(=O)O,False,0.060572549700737,0.2282168405285003,False,0.25776541233062744,0.3496533056560616,False,-0.3281421363353729,0.1705535330929449,False,-0.8800520300865173,0.1975800852393646,False,0.38855549693107605,0.3221995266449673,False,-0.2717626690864563,0.2593427828500507,False,-0.5084700584411621,0.1856650564444887,False,-1.1125611066818237,0.252882889892177,False,-0.7057368159294128,0.1215738069158855,False,-0.8007930517196655,0.1743986023098311,True,-1.0098857836951571,0.010663664682743892,False,-0.7374407649040222,0.1603647614277846,False,0.5312657356262207,0.3867352593186444,False,-0.21661077439785004,0.1731710905123087,False,0.4681118130683899,0.2260110057989192,False,-0.7499401569366455,0.1175286052793638,False,-0.7926381230354309,0.0867758470077774,False,-0.8031415939331055,0.079207931625476,False,-0.8158400058746338,0.1242340543788246,False,-0.7228878736495972,0.1046590080445719,False,-0.8059613108634949,0.0652229033910062,False,-0.8045576214790344,0.0668431562032363,False,-0.8042719960212708,0.0938208838269708
NCC(=O)N[C@@H](CC(N)=O)C(=O)O,False,-0.18343313038349152,0.2282168405285003,False,0.10301985591650009,0.3496533056560616,False,-0.5064142942428589,0.1705535330929449,False,-0.8842594623565674,0.1975800852393646,False,0.24677814543247223,0.3221995266449673,False,-0.49236226081848145,0.2593427828500507,False,-0.5731606483459473,0.1856650564444887,False,-1.080331802368164,0.252882889892177,False,-0.7339964509010315,0.1215738069158855,False,-0.8140084147453308,0.1743986023098311,True,-1.0604932042427089,0.0773,False,-0.7504960894584656,0.1603647614277846,False,0.3829079866409302,0.3867352593186444,False,-0.41635966300964355,0.1731710905123087,False,0.3558400273323059,0.2260110057989192,False,-0.7135587930679321,0.1175286052793638,False,-0.7433053851127625,0.0867758470077774,False,-0.7540147304534912,0.079207931625476,False,-0.7671517133712769,0.1242340543788246,False,-0.6392208337783813,0.1046590080445719,False,-0.7425174117088318,0.0652229033910062,False,-0.7420286536216736,0.0668431562032363,False,-0.7463072538375854,0.0938208838269708
CSCC[C@H](NC(=O)CN)C(=O)O,False,-0.12515845894813538,0.2282168405285003,False,0.18170353770256042,0.3496533056560616,False,-0.3952086269855499,0.1705535330929449,False,-0.855818510055542,0.1975800852393646,False,0.2993426024913788,0.3221995266449673,False,-0.39742162823677063,0.2593427828500507,False,-0.5148074626922607,0.1856650564444887,False,-1.0140310525894165,0.252882889892177,True,-0.6664353478110077,0.0773,True,-0.8430836029607589,0.0773,True,-1.030053766978561,0.0773,False,-0.7153176665306091,0.1603647614277846,False,0.31789466738700867,0.3867352593186444,False,-0.35514822602272034,0.1731710905123087,False,0.2471417635679245,0.2260110057989192,False,-0.6637452840805054,0.1175286052793638,False,-0.7062450647354126,0.0867758470077774,False,-0.7221490144729614,0.079207931625476,False,-0.7413127422332764,0.1242340543788246,False,-0.6509624719619751,0.1046590080445719,False,-0.7204732894897461,0.0652229033910062,False,-0.7297586798667908,0.0668431562032363,False,-0.7264215350151062,0.0938208838269708
NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,False,-0.15245948731899261,0.2282168405285003,False,0.07879980653524399,0.3496533056560616,False,-0.5638015270233154,0.1705535330929449,False,-1.0475088357925415,0.1975800852393646,False,0.23546478152275085,0.3221995266449673,False,-0.5282893180847168,0.2593427828500507,False,-0.6791183948516846,0.1856650564444887,False,-1.3077036142349243,0.252882889892177,True,-0.7351053840525628,0.01924253054697392,True,-0.9142869166418124,0.0773,True,-1.3160696217564594,0.02220159973585468,True,-0.802845660142627,0.006995652451391178,False,0.2842048406600952,0.3867352593186444,False,-0.43376272916793823,0.1731710905123087,False,0.24740421772003174,0.2260110057989192,False,-0.8738709092140198,0.1175286052793638,False,-0.9033083915710449,0.0867758470077774,False,-0.9059922695159912,0.079207931625476,False,-0.9418102502822876,0.1242340543788246,False,-0.8977247476577759,0.1046590080445719,False,-0.9295461773872375,0.0652229033910062,False,-0.9460060596466064,0.0668431562032363,False,-0.9472768306732178,0.0938208838269708
NCCC(=O)NCC(=O)O,False,0.05054216459393501,0.2282168405285003,False,0.3909429609775543,0.3496533056560616,False,-0.26837795972824097,0.1705535330929449,False,-0.8643912076950073,0.1975800852393646,False,0.5543635487556458,0.3221995266449673,False,-0.2634277045726776,0.2593427828500507,False,-0.47356516122817993,0.1856650564444887,False,-1.1254626512527466,0.252882889892177,False,-0.7146878838539124,0.1215738069158855,False,-0.8365950584411621,0.1743986023098311,True,-1.0045234661345492,0.0773,False,-0.7630545496940613,0.1603647614277846,False,0.61956787109375,0.3867352593186444,False,-0.23594526946544647,0.1731710905123087,False,0.5035592913627625,0.2260110057989192,False,-0.5629598498344421,0.1175286052793638,False,-0.634408175945282,0.0867758470077774,False,-0.6516472101211548,0.079207931625476,False,-0.6501507759094238,0.1242340543788246,False,-0.46336472034454346,0.1046590080445719,False,-0.6141881942749023,0.0652229033910062,False,-0.6072941422462463,0.0668431562032363,False,-0.6127924919128418,0.0938208838269708
C[C@H](N)C(=O)NCC(=O)O,False,0.33310073614120483,0.2282168405285003,False,0.5584746599197388,0.3496533056560616,False,-0.13851520419120789,0.1705535330929449,False,-0.8785215616226196,0.1975800852393646,False,0.6508780121803284,0.3221995266449673,True,0.2461613421493181,0.0773,True,-0.3738728603953662,0.0773,False,-1.148248314857483,0.252882889892177,False,-0.6991608738899231,0.1215738069158855,True,-0.7461299387560445,0.0773,True,-0.9846267586067772,0.0773,False,-0.7298642992973328,0.1603647614277846,False,0.7370529174804688,0.3867352593186444,False,0.04494868218898773,0.1731710905123087,False,0.6368151307106018,0.2260110057989192,False,-0.6641616225242615,0.1175286052793638,False,-0.7198203802108765,0.0867758470077774,False,-0.7249720096588135,0.079207931625476,False,-0.7281064987182617,0.1242340543788246,False,-0.589181125164032,0.1046590080445719,False,-0.7062811851501465,0.0652229033910062,False,-0.7035089731216431,0.0668431562032363,False,-0.7093202471733093,0.0938208838269708
